uid,user_name,fans_count,friend_count,topic_focus_count,agree_count,views_count,reputation,flagged
13987,山大王8964,0,0,0,1,40,0,0
13515,Hinihao,0,0,0,0,13,0,0
13484,bvf98614,0,0,0,0,16,0,0
13486,scitao,0,0,0,0,14,0,0
13504,mggkky,0,0,0,0,15,0,0
13487,nsiinctjjfnd,0,0,0,0,33,0.0049419,0
13710,仲长若谷,8,0,0,2120,1520,204.238,0
13488,lisianthus24,0,0,1,0,19,0,0
13547,有品的不聪明人,0,0,0,18,92,3,0
13506,YogSothoth,0,0,8,7,104,1.1,0
13498,Refugee,0,0,0,0,17,0,0
13490,sharen,0,0,0,0,69,0,0
13491,Orange656,0,0,0,0,20,0,0
13502,ElChinoVerde,0,0,0,0,14,0,0
13493,BGY2020,0,0,0,0,20,0,0
13492,shagcd,0,0,0,8,154,-1,1
13495,hmsx_hmsx,0,0,0,0,20,0,0
13494,Drogon,0,0,1,0,54,0,0
13518,我是重庆的,0,0,0,0,13,0,0
13500,skey001,0,0,0,0,21,0,0
13496,ArthurMorgan,0,0,0,0,23,0,0
13501,realjg,0,0,0,0,15,0,0
13704,Quatrejuin,1,0,0,13,79,2.8,0
13499,laotuzi,0,2,0,99,104,5.38,0
13632,台湾的雷锋叔叔,2,0,0,91,474,7.39044,1
13584,小学荣誉博士,0,0,0,1,57,0.605299,0
13505,梅子青转紫,0,0,0,0,13,0,0
13508,Jack赵,0,0,8,0,17,0,0
13511,张九龄童,0,0,0,0,16,0,0
13534,沃伦法官,0,1,12,0,62,0,0
13514,裹紧小棉被,0,0,0,0,14,0,0
13528,Shakespeare,0,1,1,1,38,0,0
13533,imangry,0,3,6,0,57,0,0
13517,Sh0ji_oNz,0,0,0,0,20,0,0
13639,Jolin130,0,0,0,0,14,0,0
13519,icecat,0,0,0,18,111,3.4,0
13520,flowersgone,0,0,0,0,16,0,0
13529,saker,0,0,0,0,19,0,0
13521,孤独战士,0,0,0,0,37,0,1
13522,海洋故乡,0,0,0,-9,125,-1,1
13525,Hongkonger8964,0,1,8,0,32,0,0
13541,操他妈当官的,0,0,0,4,76,0,0
13523,恶臭提督,0,5,0,9,129,0.5,0
13524,test_404,2,9,0,226,349,25.0612,0
13527,erbda,0,0,0,0,21,0,0
13548,ivanzy,0,0,0,0,16,0,0
13543,暗网大纪元,0,0,0,0,18,0,0
13550,卫星城市,0,0,0,-1,95,-1,1
13535,理想真理,0,0,0,0,79,0,1
13560,乔治卡林,0,0,0,0,14,0,0
13594,asd123123,0,0,0,1,84,0,1
13530,蓝瓶口服液,0,0,0,0,20,0,0
13531,缺钙铁酸锌,0,0,0,0,18,0,0
13532,梅诗金公爵,0,0,0,0,19,0,0
13536,新时代乌克兰,0,0,0,8,154,-1,1
13537,放假啦啦,0,0,0,2,54,0,1
13538,不重复吧,0,0,0,1,68,0,1
13539,开车发个,0,0,0,0,59,0,1
13540,loveyou521,2,0,0,48,227,3.4,0
13566,clxstar,0,0,0,0,16,0,0
13559,drniiii,0,0,0,0,16,0,0
13552,B站难民,0,0,0,121,176,12.9979,0
13545,JackHooo,0,0,0,0,26,0,0
13546,360安全浏览器,0,0,0,2,53,0.2,0
13549,橄榄斯提姆,0,1,0,82,290,5.2344,1
13551,我有账号了,0,0,0,11,64,1,0
13590,daozaitian,0,0,0,0,17,0,0
13569,mskf2000,0,0,0,6,60,0.779118,0
13553,yjh050709,0,0,0,0,15,0,0
13555,klkd99300,0,0,0,0,18,0,0
13554,搞出问题,0,0,0,0,32,0,0
13558,三口葱33,0,0,0,0,15,0,0
13556,梁家河小学博士,0,0,0,2,37,0.2,0
13565,粉红克星嗷,0,0,0,0,18,0,0
13603,hhhkih,0,0,0,0,13,0,0
13585,分身乏术,1,0,0,265,168,23.9843,0
13557,纪念堂腊肉飘香,0,0,0,-24,130,-9.4,0
13564,庆丰维新,0,0,0,32,142,7.215,0
13561,猛志固常在,0,0,0,0,15,0,0
13580,Madwinnie,0,0,0,0,64,0,0
13562,6amok,0,0,0,0,15,0,0
13563,wuyanzu456,0,0,0,0,14,0,0
13656,Xiangbei,0,0,0,0,15,0,0
13567,jaker,0,0,0,0,14,0,0
13568,自乾5非5毛,1,0,0,0,94,-1,1
13586,jen8246,0,0,0,0,13,0,0
13675,蜥蜥蛤蛤,0,0,0,0,45,0,0
13570,随处听风,0,0,0,0,17,0,0
13571,kakaxiso,0,0,0,0,15,0,0
13572,你妈死了,0,0,0,2,61,0.2,0
13574,妖精放了我爷爷,0,0,0,0,17,0,0
13579,stcc1988,0,0,0,0,13,0,0
13575,chriea,0,0,0,4,91,1,0
13576,hqsow,0,0,0,0,13,0,0
13577,希望未来更好,1,0,0,12,138,1.4,1
13578,暗黑龙骑,0,0,0,0,13,0,0
13582,一样精通,0,0,0,-3,153,-1.24086,1
13581,niubia,0,0,0,0,17,0,0
13583,dubo1992,0,2,0,0,31,0,0
13796,deadwater,0,0,0,2,39,0.01,0
13587,ronga,3,0,0,72,233,8.66148,0
13610,祖宗十八代,0,0,0,-2,78,-2,1
13627,lockskyarn,0,0,1,0,16,0,0
13588,阿度度度度,0,0,0,0,15,0,0
13589,ace111,0,0,0,0,20,0,0
13596,ghioap,0,0,0,0,19,0,0
13601,xiaojurr,0,0,0,0,20,0,0
13595,金矢_1008,0,0,0,0,13,0,0
13592,vpnnice,0,0,0,0,154,0,1
13618,聞善居士,0,0,0,0,18,0,0
13631,yandun777,0,0,0,18,132,1.7,0
13625,DraglousJam,0,0,0,0,14,0,0
13671,學而時品蕭,1,0,1,33,97,0.7,0
13593,sbpcnmsl,0,0,0,0,19,0,0
13609,Rvltnr,0,0,0,0,18,0,0
13640,独立思考的民众,0,0,0,0,44,0,0
13992,抗麦子马拉松,0,0,0,0,9,0,0
13761,qwerrewq,0,0,2,0,11,0,0
13597,新屋嶺大菠蘿,0,1,8,0,64,0,0
13815,alexlin,0,0,0,0,17,0,0
13598,wuzen,0,0,0,0,20,0,0
13599,祝福你们,0,0,0,0,60,0,1
13600,xjpsigma,0,0,0,0,18,0,0
13602,little_boy,1,0,0,127,171,12.213,0
13604,什剎海水葫蘆,0,0,0,0,19,0,0
13661,随遇而安778,0,0,0,0,13,0,0
13607,sanzuwu,0,0,0,0,21,0,0
13605,打倒习近平,0,0,0,-6,168,-2,1
13636,性感荷官線上陪聊,0,0,0,0,12,0,0
13734,bolaballbolabo,0,0,0,4,106,0,0
13606,如此禽兽,0,0,0,0,18,0,0
13608,海伦,2,11,0,55,282,10.0357,0
13678,共產帝國吞併台灣,0,0,0,4,38,0.5,0
13611,维族自乾五,0,0,0,-3,70,-2,1
13612,逝者无心,1,0,0,37,73,3.2,0
13622,我是你大爷,0,0,0,0,18,0,0
13613,珠穆朗玛峰,0,0,0,0,23,0,0
13626,xieyqxie,0,0,0,0,20,0,0
13614,KUMOHA115_1919,0,0,0,73,259,5.10961,0
13615,csk444,0,1,0,19,180,1.9,0
13935,考试出道壬,0,0,0,1,29,0,0
13616,darkyolly,0,0,0,1,46,0,0
13684,mqtaziep,0,0,0,0,14,0,0
13617,CRIsE,0,0,0,-4,69,0,0
13650,挑夫习禁评,0,0,0,3,52,0,0
13620,mengsha,0,0,0,0,18,0,0
13621,白色污染,0,0,0,0,17,0,0
13654,光纵_o2,0,0,0,0,15,0,0
13635,畏言asd,0,0,0,0,9,0,0
13623,aagogo,0,0,0,0,31,0,0
13633,自由永存,0,1,0,0,32,0,0
13628,mikumikudayo,0,0,0,17,54,1.9,0
13630,农民工的眼泪,1,0,0,165,262,20.755,0
13629,nongfsq,0,0,0,0,16,0,0
13634,爱党爱国的华为仔,4,5,0,241,370,36.37,0
13766,lowcarbon,0,0,0,0,12,0,0
13637,一个冰糕棍儿,0,0,0,0,15,0,0
13798,刁大大,0,1,4,3,62,0.1,0
13646,酸莓子_酸,0,0,0,0,17,0,0
13641,Ianhkh,0,0,2,67,108,6.27161,0
13787,墙内人士,0,0,0,0,16,0,0
13683,逻辑流匿名人,0,0,0,0,17,0,0
13642,一直走哈哈,0,0,0,0,20,0,1
13653,IvyTang,0,0,0,2,60,0,0
13643,spacetrip2006,0,0,0,0,15,0,0
13658,黄金神棍说,0,0,0,-10,76,-4,1
13644,mimio,0,0,0,0,17,0,0
13645,李dsaf,0,0,0,0,13,0,0
13664,jiwen1979,0,0,0,0,18,0,0
13647,小目标一个亿,0,0,1,0,12,0,0
13648,xiayu,0,0,0,11,73,3.7,0
13879,zerotwo,0,0,0,19,77,3.4,0
13649,维尼不代表我,0,0,0,9,117,5,0
13672,urafrik,0,0,0,0,14,0,0
13651,维尼酱,0,0,0,1,67,0.2,0
13688,静静的顿河,0,0,0,0,30,0,0
13655,临时帐户1234,0,0,0,0,56,0,0
13669,chenNO,0,0,0,0,17,0,0
13657,z123234345,0,0,0,0,18,0,0
13706,csk4444,0,0,0,1,89,0,0
13659,DonQuijote,0,0,9,0,16,0,0
13660,fds132,0,0,0,1,89,0,1
13662,Cubans,0,0,1,0,15,0,0
13663,Bythavt,0,0,0,0,42,0,0
13666,sindweller1,0,0,0,0,12,0,0
13673,思想者a,0,0,0,0,12,0,0
13937,EQ2019,0,0,0,68,69,5.705,0
13667,自由之家,0,3,3,2,60,0,0
13712,sgogcalr,0,0,0,0,12,0,0
13668,LW798,0,0,0,0,17,0,0
13785,silaoye,1,0,0,1375,2145,142.364,0
13670,kylekuang,0,0,0,0,15,0,0
13690,lvhonglai,0,0,0,0,12,0,0
13964,liufanpincong,0,0,0,-2,65,-0.369246,0
13725,free柴纳,0,0,0,-2,67,-1,1
13676,yywuy,0,0,0,4,77,0.1,0
13681,墨菲定律,0,0,0,2,41,0,0
13677,爆料小号001,0,0,0,0,67,0,0
13679,齊齊賀國慶,0,0,0,0,13,0,0
13680,q463071374,0,0,0,0,15,0,0
13711,huihuishi,0,1,0,0,17,0,0
13682,RayMax,0,0,0,0,15,0,0
13694,Feanyukvr,0,0,0,0,17,0,0
13973,zwzwzw,0,0,0,0,26,0,0
13687,afd7b9dd,0,0,0,-12,89,-3.7,0
13849,frt132,0,0,0,0,93,1,1
13763,asfgbhjrth,0,0,0,4,67,0,0
13685,iwipolua,0,0,0,0,48,0,0
13686,canghaiwangzi,0,0,0,0,14,0,0
13689,KK1235,0,0,0,0,16,0,0
13692,lengqingwqwq,0,0,0,0,14,0,0
13728,粉蛆屠宰场,0,2,0,84,804,8.59,0
13691,Ab975375,0,1,0,19,61,0.65,0
13923,明年今日,0,0,0,0,14,0,0
13693,王滬寧同志,0,0,0,70,77,1.8,0
13714,三田水母,1,0,0,0,43,0,0
13713,zzzsf10998,0,0,0,0,90,-0.4,1
13696,Kou_Takumin,5,7,0,1339,883,100.559,0
13697,freechina001,0,0,1,0,58,-0.00000000149012,0
13700,GASTHEJEWS,0,0,0,-1,122,-1,1
13698,VAN月,0,0,0,0,18,0,0
13699,castle,0,0,0,0,23,0,0
13701,qqz321,0,0,0,4,57,0,1
13702,反对犹太复国,0,0,0,1,51,0,1
13703,qzq123,0,0,0,0,46,0,1
13705,新疆集中营数据库,1,0,0,68,135,7.71478,0
13780,慶豐七年,0,0,0,2,30,0,0
13707,tesoro,0,0,0,0,20,0,0
13708,xiemingyang,0,0,0,0,14,0,0
13709,dreampussy,0,0,0,0,13,0,0
13772,伪宪法伪主席,0,0,0,6,32,0,0
13776,环保爱好者,0,0,0,0,21,0,0
13731,dddddd,0,0,0,0,13,0,0
13715,来生不做厉害国人,1,0,7,79,130,4.68639,0
13716,确实是这样,0,0,0,1,39,0,0
13717,killccp,0,0,0,46,103,3.01841,0
13718,Sam_PC,0,0,0,13,86,2.15,0
13740,2xproxy,0,1,0,115,167,11.325,0
13720,新反骨仔,0,0,0,0,16,0,0
13721,木下藤吉郎,0,0,0,-3,67,-0.728997,0
13793,biamoon,0,0,0,0,20,0,0
13719,wyler,0,0,0,0,15,0,0
13732,i0785166,0,0,0,0,12,0,0
13722,任平生plk,0,0,0,0,19,0,0
13723,MinagamiYuki,0,0,0,0,14,0,0
13724,vgsg2019,0,0,0,0,97,-3,0
13760,yesenia,0,0,0,2,95,1,0
13726,shasi,0,0,0,-1,88,0,1
13743,love222,0,2,4,0,32,0,0
13837,lixiang,0,0,0,2,78,1.02381,0
13775,jinschoi,0,0,0,0,17,0,0
13730,西朝鲜国民,1,0,1,0,26,0,0
13729,louiemama,0,0,0,1,33,0,0
13741,Rollarcoster,0,0,0,80,79,10.2632,0
13806,risini,0,0,0,0,48,0,0
13735,栄沢进介,0,0,0,2,16,0.216296,0
13736,MozillaFirefox,0,0,0,0,21,0,0
13752,sisha,0,0,0,1,58,0,1
13779,FKHKFKHK,0,0,0,0,13,0,0
13771,fuckjinpin,0,1,0,12,74,1.725,0
13737,祖国之光,1,0,0,13,189,1,0
13751,xiangdang123,0,0,0,56,191,5.7,0
13738,SingMing,0,0,0,-3,190,-4.2,1
13739,乔戈尔峰,0,0,0,9,350,-2.7,1
13786,创象雕刻家,6,2,0,375,2436,47.643,1
13742,yzq3302850,0,0,0,-2,186,-1.00942,1
13781,xi大侠,0,0,0,34,91,5.8,1
13744,自由中華,0,0,0,12,37,1.375,0
13745,执剑者2019,1,0,0,-2,164,-4.18758,0
13777,qianyiding,0,0,0,0,16,0,0
13746,梅菲斯特,15,1,0,633,958,80.1846,0
13747,chuan,0,0,0,0,41,0,0
13770,火辣山人,0,0,0,1,107,-0.2,1
13748,od999,2,0,0,9,87,0.645886,0
13750,xia0sheng,0,0,0,0,15,0,0
13835,whoamihahaha,0,0,0,0,13,0,0
13765,kjluynz,0,0,0,0,9,0,0
13754,Atomiccn,0,0,0,0,15,0,0
13753,pasuya,0,0,0,0,11,0,0
13821,xfanna,0,0,0,0,14,0,0
13755,Wufei1024,0,0,0,0,14,0,0
13758,freedompeople,0,0,1,2,76,0,0
13756,不等待只争取,0,1,0,24,57,3.9,0
13757,猫头鹰9,0,1,0,24,85,2.2,0
13773,onion9,0,0,0,0,19,0,0
13762,soundofghost,0,0,0,7,77,0.3,0
13759,零封之蕊,0,0,0,0,12,0,0
13790,1984的新中國,0,0,2,0,18,0,0
13768,Tiera,0,0,0,0,11,0,0
13764,独木_成林or难支,0,0,0,0,10,0,0
13804,WallBreaker,0,0,0,0,14,0,0
13767,凤凰木下,0,0,0,0,15,0,0
13789,偉大領袖金正恩,0,0,0,30,142,3.54505,0
13769,RNB521,0,0,0,0,22,0,0
13778,DrsPurple,0,0,0,0,18,0,0
13774,哈哈哈你个沙雕,0,1,0,0,26,0,0
13813,googlegoogle,0,0,0,0,14,0,0
13830,lilaobabiss,0,0,0,0,17,0,0
13782,bdcbdc,2,7,0,584,632,89.427,0
13783,勝利的船,0,0,0,3,49,0.1,0
13784,kudamono,0,0,0,1,37,0,0
13788,dialectical,0,0,0,-7,90,-1.80796,1
13791,gcdws,0,0,0,0,18,0,0
13792,presidentXi,0,0,0,0,15,0,0
13794,苦逼大学生,0,0,0,2,64,0,0
13795,Disobedience,0,0,0,0,16,0,0
13829,seeming,0,1,1,244,218,21.97,0
13838,fsmllh,0,3,0,0,22,0,0
13797,V2EX的喵,0,0,0,24,70,3.7,0
13799,你说你妈呢,0,0,0,0,16,0,0
13800,清单专业户,0,0,1,0,40,0,0
13859,tl12306,0,10,0,0,42,0,0
13801,乳乳更健康,0,1,0,60,297,6.255,0
13802,存在者09,10,1,0,774,1040,83.156,0
13805,群臣吏民,1,0,0,394,344,36.0101,0
13803,pwrliang1,0,0,0,0,15,0,0
13934,Anson0908123,0,0,0,0,16,0,0
13811,Wang73,0,0,1,0,14,0,0
13832,鬼魅骑士,0,0,0,0,15,0,0
13807,Antime,0,0,0,0,51,0,1
13809,伐共者,0,9,2,14,106,0.95,0
13808,eveningcalmer,0,0,0,0,60,0,0
13810,千年腊肉,0,0,0,1,44,0,0
13812,欧阳利昂,0,0,0,44,105,4.5,0
13823,pincongh,0,0,0,1,73,0,0
13817,讲理是个技术活,0,0,0,18,92,1.66781,0
13814,MNA_Passifik,0,0,0,0,17,0,0
13816,风吹麦浪,0,1,0,0,36,0,0
13825,tchbjjexfijrb,0,0,0,0,21,0,0
13820,梅菲斯特费勒斯,0,0,0,-5,75,-1.48131,1
13828,ro0kie,0,0,0,0,18,0,0
13819,edifier,0,0,0,0,17,0,0
13818,青天白日一壶茶,0,0,0,5,43,0.02,0
13822,chengzhang2012,0,0,0,0,18,0,0
13826,Newboy2019,0,0,0,0,17,0,0
13824,ccrock,0,0,0,0,24,0,0
13827,Alexlee,0,0,0,-2,38,-0.346326,0
13831,duheng,0,0,0,0,15,0,0
13833,zmf8043,0,0,0,0,16,0,0
13834,Sur1yzz,0,0,0,0,18,0,0
13839,wawone,1,0,0,0,24,0,0
13840,knoxpu,0,0,0,0,18,0,0
13846,clairming,1,0,0,0,23,0,0
13841,不忘初中,1,1,0,0,28,0,0
13891,Planetsooo,0,0,0,50,141,9.1,0
13842,xiazhidazhe,1,0,0,19,58,2.115,0
13851,cnmgcd,0,0,1,9,95,1.4,0
13843,Veronica,1,0,0,0,20,0,0
13844,bladehui,1,1,0,0,53,0,0
13845,信息难民,0,0,1,5,30,0,0
13847,民主需要牺牲,1,0,0,0,26,0,0
13848,牛奶咖啡,1,0,3,28,94,2.81499,0
13850,扛麥子高手,1,1,0,71,165,4.505,0
13998,血染长安街,0,0,0,20,66,2.4,0
13852,何佚名1234,2,1,0,1,79,0.03,0
13864,面包和馒头我都要,0,1,0,9,141,2,0
13853,望N負E,0,0,0,212,207,22.005,0
13868,sassssd,0,0,0,0,40,0,0
13854,打倒社会主义,1,1,0,16,200,2.1,0
13895,kaobaobao,0,0,0,0,26,0,0
13865,wuxiaowen,0,0,0,0,21,0,0
13855,珍珍2019,0,0,0,8,81,0.4,0
13856,Tingsima,0,0,0,0,16,0,0
13857,LeftToTheKing,1,0,0,2,52,0.3,0
13858,izumizumi,0,0,0,0,18,0,0
13903,会飞的橡胶人,0,1,0,0,22,0,0
13916,mef123,0,0,0,8,71,1.223,0
13931,上单一霸,0,0,0,33,78,3.53,0
13860,習近平小熊維尼,0,0,0,4,44,0.2,0
13861,toddyim,0,0,0,0,12,0,0
13862,没有思想的废人,0,0,1,0,17,0,0
13863,sitewithIce,0,1,1,19,118,1.3,0
13869,維尼食包,0,0,10,48,136,7.62,0
13866,反卖国贼,1,2,0,51,656,4.1,1
13867,南望王師又壹年,2,1,0,49,704,5.52433,1
13876,Tankdriver,0,0,0,0,65,0,0
13870,打的打的,0,0,0,-11,92,-1.26097,1
13871,诸夏先贤,0,0,0,154,218,18.9,0
13939,丰都庆帝,0,0,2,1,31,0,0
13877,namenomonster,0,0,0,0,18,0,0
13872,Madwinniexit,0,0,0,0,27,0,0
13887,hggr888888,0,0,0,0,11,0,0
13874,那一年的开始,0,0,0,0,15,0,0
13957,风继续吹,0,0,0,0,13,0,0
13873,millionray,0,0,0,61,114,5.89,0
13875,qq123,0,0,0,0,10,0,0
13882,长者先知,0,1,1,4,39,0.5,0
13880,春风吹又生,0,0,0,0,11,0,0
13886,sdFkxorgVoyant,0,0,0,0,14,0,0
13884,赵徳良庄园,0,0,0,0,12,0,0
13878,Bladd,0,0,4,0,14,0,0
13892,MeeMaw,0,0,0,0,15,0,0
13915,百事可樂不思蜀,0,0,0,0,14,0,0
13881,神必人,1,0,1,9,188,3,0
13912,saitama,0,0,0,4,92,0.21,0
13959,乐观的悲观主义者,0,0,0,47,101,4.85,0
13883,pineapple904,0,0,0,0,14,0,0
13885,花生晚上,0,0,0,-5,69,-0.8,1
13888,knifee,0,0,0,0,57,0,0
13889,linja,0,0,0,0,13,0,0
13927,funny,0,2,1,0,50,0,0
13890,baka9,0,0,0,0,36,0,0
13893,ayabo,0,0,0,0,16,0,0
13894,rgyytabc,0,0,0,0,20,0,0
13896,阿译长官,0,2,0,0,39,0,0
13898,Jjj1234,0,0,2,0,61,0,0
13897,decemeber19,3,0,0,561,415,77.4249,0
13906,ClockClock,0,0,0,62,167,6.91,0
13899,act4a9c2b,0,0,0,0,11,0,0
13900,萨格尔衣,0,2,0,1,69,0,0
13902,radialradial,0,1,0,0,32,0,0
13913,此号作废,5,0,1,64,340,8.4,0
13901,naokong,0,4,0,-1,223,-0.2,1
13904,ComT91y,0,0,0,-5,217,-4.2,1
13905,静观其变,0,0,0,-6,103,-1,0
13910,Lionel,0,0,0,0,19,0,0
13907,燒共黨旗,0,0,5,3,64,2.2,0
13908,Cyaka,0,0,0,0,20,0,0
13909,newgay,0,0,0,205,320,15.0546,0
13976,earthboy,0,0,0,0,12,0,0
13911,Alexandre,0,0,0,0,63,-1.1,0
13914,特朗普250,1,0,0,0,76,0,1
13946,自由之翼,0,50,8,121,384,10.5447,0
13921,这是什么世道,0,0,0,0,19,0,0
13917,自由之心,1,1,1,0,56,0,0
13922,影视圈锁屏,1,3,1,1,51,0,0
13919,fqtbllh,0,0,0,3,58,0.2,0
13924,飞鸿踏雪泥,0,0,0,0,15,0,0
13918,洋蔥train,0,0,0,0,13,0,0
13920,hatgirl,0,0,0,0,14,0,0
13926,time12,0,0,0,0,55,0,0
13925,EdgarXtip,0,0,0,0,11,0,0
13928,给人民一个胶带,0,0,0,0,16,0,0
13967,thinking,0,0,0,0,15,0,0
13982,laoyisi,0,0,0,103,199,8.985,0
13929,W123456,0,0,0,0,77,0,0
13930,赵氏集团包包包,0,3,4,1,50,0,0
13977,centria,0,0,1,0,19,0,0
13932,hydra0927,0,0,0,0,11,0,0
13986,hklaji,0,0,1,0,13,0,0
13933,Ivanzhang,0,0,0,0,8,0,0
13952,夕立改二,0,0,0,0,17,0,0
13936,weinixiong469,0,0,0,9,42,1.27,0
13938,zai200,0,0,0,0,14,0,0
13940,翻持象笏作三公,0,0,0,0,14,0,0
13941,Yu4n1a,0,0,0,0,13,0,0
13943,网友李涵博,0,0,0,0,15,0,0
13960,德先生的学生,5,18,9,550,605,43.4173,0
13955,无知无畏无语僧,0,0,0,3,43,0.2,0
13942,Reyarc,0,0,0,62,91,8.7,0
13945,Anti_Chinazi,0,0,0,0,49,0,0
13944,zxzx_12580,0,0,0,0,13,0,0
13953,GeorgeShrek,0,0,0,0,12,0,0
13975,涼月,11,141,3,215,1337,26.2516,0
13948,aewhmb,0,0,0,0,20,0,0
13947,GIOGIO,0,0,0,0,13,0,0
13969,粉红维尼熊,0,0,0,23,65,1.01,0
13949,吾皇是刁,0,0,0,0,36,0,0
13950,flyingfish,0,0,0,0,11,0,0
13958,撸起袖子加油干,0,8,1,32,376,2.62517,0
13951,Trigz2019,0,0,1,0,17,0,0
13954,高高在上,0,0,0,0,11,0,0
13956,luna1231,0,0,0,2,63,0,0
13962,yyzzccc,0,0,0,0,14,0,0
13999,Lucat,0,0,0,0,14,0,0
13961,huahengzhou,0,1,0,9,65,0.6,0
13984,Yuudachi,0,0,0,0,12,0,0
13980,兀兀穷年,0,0,0,0,14,0,0
13972,ElvisChain,0,0,0,0,13,0,0
13965,www555,0,0,0,0,12,0,0
13970,tenmiles,0,0,0,0,36,0,0
13966,好支威没,0,0,0,0,17,0,0
13968,sagerbaozi,0,0,0,0,11,0,0
13974,SausageParty,0,0,0,0,24,0,1
13991,包子大灑幣,0,0,0,0,14,0,0
13971,xiaochengli,0,0,0,0,12,0,0
13979,守法刁民,84,8,2,1908,1968,162.679,0
13978,Wilson,0,0,1,0,11,0,0
13990,Jioueeeeee,0,0,0,0,13,0,0
13981,白菜宝宝,0,0,2,83,114,9.43985,0
14005,stone,0,0,0,-2,103,0.696487,1
13983,美大录取壬,2,0,0,38,125,5.77414,0
13985,pciezdjxce,0,0,0,1,46,0,0
13988,插入宋体,16,2,1,256,1102,29.2019,0
13989,whytower,0,0,0,7,81,0.574419,0
13996,Jasonlee36,0,0,0,0,13,0,0
13997,Mikasa耶格尔,0,0,0,0,8,0,0
14000,燃烧弹送温暖,0,0,0,36,71,1.47281,0
13993,SirenBlasts,0,0,0,0,16,0,0
13994,Hylly,0,0,0,0,8,0,0
13995,打发时间,0,0,0,0,7,0,0
14003,xianggangjizhe,0,0,0,0,13,0,0
14001,kaytse,0,0,0,0,10,0,0
14002,Concerned,1,0,0,136,224,16.9406,0
14004,我帮你马勒戈壁,0,0,0,0,15,0,0
14006,glanost,0,0,0,0,9,0,0
14007,justinsun,0,0,0,0,9,0,0
14008,mask8964,0,1,0,31,78,2.73,0
14009,hathyaway,0,0,0,0,14,0,0
14010,forliberty,0,0,0,0,9,0,0
14018,驱匪复支,0,0,0,72,217,7.49458,0
14019,pegfzu,0,0,0,0,16,0,0
14011,jayc1207,0,0,0,0,13,0,0
14012,Adama,0,0,0,5,51,0.2,0
14013,zhezhezhe,0,0,0,0,11,0,0
14014,ALARM,0,0,0,39,31,3.83235,0
14083,CommonG,0,0,0,0,13,0,0
14015,QueenCounsel,0,6,0,0,45,0,0
14016,优秀的林盛儿,0,0,1,0,11,0,0
14017,aaronhalo,0,0,0,0,8,0,0
14022,triangleeye,0,0,0,11,59,1.4,0
14020,jackliu,0,0,0,5,34,1.1,0
14038,showonstage,0,0,0,0,15,0,0
14021,扑街仔食食,0,0,0,0,10,0,0
14165,樊烨死妈妈,0,0,0,0,14,0,0
14060,说真话就好,0,1,1,8,74,0.7,0
14065,疯狂的表象,0,0,0,0,14,0,0
14082,想盡早肉翻,0,1,0,20,148,1.5,0
14027,你也想念诗,0,0,0,0,12,0,0
14028,douhua,0,0,0,0,15,0,0
14023,sdf190,0,0,0,-2,116,-2.2,1
14097,还拿我们当傻子呢,0,0,0,0,31,0,0
14031,cinndy,0,0,0,111,468,21.6,1
14025,heliotrope,1,0,0,161,226,25.4309,0
14024,搞蛇皮搞吃瓜啊,0,0,0,0,8,0,0
14026,Crench,1,2,0,50,280,5.81129,0
14047,sugexuezhang,0,0,0,0,13,0,0
14029,自由起义全球抗共,0,0,3,25,82,2,0
14030,尘埃1984,0,0,0,0,11,0,0
14034,习习蛤蛤love,0,0,0,2,55,-0.2,0
14035,大大带师兄,1,0,0,516,679,47.5821,0
14032,StevenKin,0,0,0,0,13,0,0
14033,yimeng,0,0,0,0,11,0,0
15154,a109943,0,0,0,0,17,0,0
14037,brooke不补课,0,0,1,0,15,0,0
14036,Bruce122,0,0,2,8,66,0.8,0
14040,Newer,0,3,0,326,364,38.785,0
14052,woshin82,0,0,0,0,14,0,0
14039,123tani,0,0,0,0,13,0,0
14041,bluestacks,0,0,0,0,13,0,0
14042,vitasoy,0,0,0,0,16,0,0
14043,侬算哪根葱,0,0,0,26,56,2.9,0
14046,feelcharles,0,0,0,0,10,0,0
14170,私有不是自私,0,0,0,0,36,0,0
14045,樊烨反共绝笔,0,0,0,5,187,1.9,0
14044,luluchan1313,1,0,0,10,38,0.13,0
14048,mdeuuknr,0,0,0,12,63,2.1,0
14062,peterhong,0,0,0,0,13,0,0
14049,7paisa,0,0,0,-4,122,-1,1
14057,我爱我的祖国,0,0,0,0,13,0,0
14078,cirno,0,1,0,0,26,0,0
14050,掀翻池塘,0,0,0,0,12,0,0
14051,ammla,0,0,0,0,17,0,0
14053,您说的对,0,0,0,0,9,0,0
14054,zlzsuwdss,0,0,0,8,54,1.8,0
14063,小学生习近平,0,1,1,0,22,0,0
14077,nenine,0,0,0,0,12,0,0
14055,刘波他儿子,0,1,0,22,142,3.1,0
14058,catye,0,0,0,0,12,0,0
14056,liuyushijiu,0,1,1,1,61,0,0
14672,melanto,0,0,0,0,13,0,0
14074,bsd132,0,0,0,1,69,-0.00000000298023,1
14061,富强排第一,0,0,0,-2,86,-1.2,1
14981,uiikn,0,0,0,1,87,0.2,1
14392,Philosophy1,0,0,0,0,10,0,0
14104,Ada1005,0,1,0,1,56,0.2,0
14059,PoisonousGrass,6,4,1,460,709,56.5562,0
14066,nuallen,0,0,0,5,30,0.0753921,0
